scene_id,os_grid_pair,os_grid_ref,laz_path,laz_exists,laz_size_mb,laz_point_count,laz_readable,scene_marker_path,scene_marker_exists,split,dsm_height,dsm_width,n_valid,valid_fraction,n_tiles,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,centre_lat,centre_lon,gsd
EN_TA2438_P_12572_20220303_20220303,TA,TA2438,/data/data/england_raw/TA2438_P_12572_20220303_20220303.copc.laz,True,10.69,2014878,True,/data/england_tiles/train/EN_TA2438_P_12572_20220303_20220303/_scene_EN_TA2438_P_12572_20220303_20220303.npz,True,train,3387,2451,1567524,0.1888,75,524774.5,438306.5,526000.0,440000.0,53.833515,-0.096165,0.5
EN_TA2438_P_12670_20221008_20221008,TA,TA2438,/data/data/england_raw/TA2438_P_12670_20221008_20221008.copc.laz,True,6.39,1533049,True,/data/england_tiles/train/EN_TA2438_P_12670_20221008_20221008/_scene_EN_TA2438_P_12670_20221008_20221008.npz,True,train,3235,2360,1367597,0.1791,73,524820.0,438382.5,526000.0,440000.0,53.833851,-0.095804,0.5
EN_TA2440_P_12572_20220303_20220303,TA,TA2440,/data/data/england_raw/TA2440_P_12572_20220303_20220303.copc.laz,True,28.74,4747599,True,/data/england_tiles/train/EN_TA2440_P_12572_20220303_20220303/_scene_EN_TA2440_P_12572_20220303_20220303.npz,True,train,4000,4000,3834308,0.2396,170,524000.0,440000.0,526000.0,442000.0,53.850197,-0.101295,0.5
EN_TA2440_P_12670_20221008_20221008,TA,TA2440,/data/data/england_raw/TA2440_P_12670_20221008_20221008.copc.laz,True,16.77,3833769,True,/data/england_tiles/train/EN_TA2440_P_12670_20221008_20221008/_scene_EN_TA2440_P_12670_20221008_20221008.npz,True,train,4000,4000,3471625,0.217,162,524000.0,440000.0,526000.0,442000.0,53.850197,-0.101295,0.5
EN_TA2442_P_12572_20220303_20220303,TA,TA2442,/data/data/england_raw/TA2442_P_12572_20220303_20220303.copc.laz,True,2.95,474834,True,/data/england_tiles/train/EN_TA2442_P_12572_20220303_20220303/_scene_EN_TA2442_P_12572_20220303_20220303.npz,True,train,2474,1860,438673,0.0953,30,524000.0,442000.0,524930.0,443237.0,53.864865,-0.108768,0.5
EN_TA2442_P_12670_20221008_20221008,TA,TA2442,/data/data/england_raw/TA2442_P_12670_20221008_20221008.copc.laz,True,2.16,482775,True,/data/england_tiles/train/EN_TA2442_P_12670_20221008_20221008/_scene_EN_TA2442_P_12670_20221008_20221008.npz,True,train,2419,1577,468208,0.1227,30,524000.0,442000.0,524788.5,443209.5,53.864758,-0.109848,0.5
EN_TA2468_P_12572_20220303_20220303,TA,TA2468,/data/data/england_raw/TA2468_P_12572_20220303_20220303.copc.laz,True,10.47,2023517,True,/data/england_tiles/train/EN_TA2468_P_12572_20220303_20220303/_scene_EN_TA2468_P_12572_20220303_20220303.npz,True,train,2337,4000,1892975,0.2025,103,524000.0,468831.5,526000.0,470000.0,54.105448,-0.089651,0.5
EN_TA2468_P_12670_20221008_20221008,TA,TA2468,/data/data/england_raw/TA2468_P_12670_20221008_20221008.copc.laz,True,10.29,2430602,True,/data/england_tiles/train/EN_TA2468_P_12670_20221008_20221008/_scene_EN_TA2468_P_12670_20221008_20221008.npz,True,train,2250,4000,2145498,0.2384,101,524000.0,468875.0,526000.0,470000.0,54.105643,-0.089642,0.5
EN_TA2470_P_12572_20220303_20220303,TA,TA2470,/data/data/england_raw/TA2470_P_12572_20220303_20220303.copc.laz,True,36.44,6042251,True,/data/england_tiles/train/EN_TA2470_P_12572_20220303_20220303/_scene_EN_TA2470_P_12572_20220303_20220303.npz,True,train,4000,4000,5367059,0.3354,240,524000.0,470000.0,526000.0,472000.0,54.119678,-0.088997,0.5
EN_TA2470_P_12670_20221008_20221008,TA,TA2470,/data/data/england_raw/TA2470_P_12670_20221008_20221008.copc.laz,True,35.89,7530205,True,/data/england_tiles/train/EN_TA2470_P_12670_20221008_20221008/_scene_EN_TA2470_P_12670_20221008_20221008.npz,True,train,4000,4000,6153144,0.3846,242,524000.0,470000.0,526000.0,472000.0,54.119678,-0.088997,0.5
EN_TA2472_P_12572_20220303_20220303,TA,TA2472,/data/data/england_raw/TA2472_P_12572_20220303_20220303.copc.laz,True,4.41,776046,True,/data/england_tiles/train/EN_TA2472_P_12572_20220303_20220303/_scene_EN_TA2472_P_12572_20220303_20220303.npz,True,train,1746,3998,726325,0.1041,47,524000.0,472000.0,525999.0,472873.0,54.132582,-0.08841,0.5
EN_TA2472_P_12670_20221008_20221008,TA,TA2472,/data/data/england_raw/TA2472_P_12670_20221008_20221008.copc.laz,True,4.78,1022538,True,/data/england_tiles/train/EN_TA2472_P_12670_20221008_20221008/_scene_EN_TA2472_P_12670_20221008_20221008.npz,True,train,1766,3857,917994,0.1348,48,524000.0,472000.0,525928.5,472883.0,54.132635,-0.088947,0.5
EN_TA3800_P_12607_20220416_20220421,TA,TA3800,/data/data/england_raw/TA3800_P_12607_20220416_20220421.copc.laz,True,41.69,7999528,True,/data/england_tiles/train/EN_TA3800_P_12607_20220416_20220421/_scene_EN_TA3800_P_12607_20220416_20220421.npz,True,train,4000,4000,6952569,0.4345,256,538000.0,400000.0,540000.0,402000.0,53.487359,0.093485,0.5
EN_TA3800_P_12831_20221124_20221124,TA,TA3800,/data/data/england_raw/TA3800_P_12831_20221124_20221124.copc.laz,True,41.55,9312201,True,/data/england_tiles/train/EN_TA3800_P_12831_20221124_20221124/_scene_EN_TA3800_P_12831_20221124_20221124.npz,True,train,4000,4000,7955838,0.4972,256,538000.0,400000.0,540000.0,402000.0,53.487359,0.093485,0.5
EN_TA3802_P_12607_20220416_20220421,TA,TA3802,/data/data/england_raw/TA3802_P_12607_20220416_20220421.copc.laz,True,34.38,7855610,True,/data/england_tiles/train/EN_TA3802_P_12607_20220416_20220421/_scene_EN_TA3802_P_12607_20220416_20220421.npz,True,train,4000,4000,6793014,0.4246,256,538000.0,402000.0,540000.0,404000.0,53.505324,0.094371,0.5
EN_TA3802_P_12831_20221124_20221124,TA,TA3802,/data/data/england_raw/TA3802_P_12831_20221124_20221124.copc.laz,True,35.92,9552709,True,/data/england_tiles/train/EN_TA3802_P_12831_20221124_20221124/_scene_EN_TA3802_P_12831_20221124_20221124.npz,True,train,4000,4000,8278294,0.5174,256,538000.0,402000.0,540000.0,404000.0,53.505324,0.094371,0.5
EN_TA3804_P_12607_20220416_20220421,TA,TA3804,/data/data/england_raw/TA3804_P_12607_20220416_20220421.copc.laz,True,10.23,2132049,True,/data/england_tiles/train/EN_TA3804_P_12607_20220416_20220421/_scene_EN_TA3804_P_12607_20220416_20220421.npz,True,train,4000,4000,1989451,0.1243,144,538000.0,404000.0,540000.0,406000.0,53.523289,0.095257,0.5
EN_TA3804_P_12831_20221124_20221124,TA,TA3804,/data/data/england_raw/TA3804_P_12831_20221124_20221124.copc.laz,True,23.74,5094572,True,/data/england_tiles/train/EN_TA3804_P_12831_20221124_20221124/_scene_EN_TA3804_P_12831_20221124_20221124.npz,True,train,4000,4000,4749081,0.2968,200,538000.0,404000.0,540000.0,406000.0,53.523289,0.095257,0.5
EN_TA3806_P_12607_20220416_20220421,TA,TA3806,/data/data/england_raw/TA3806_P_12607_20220416_20220421.copc.laz,True,0.25,39296,True,/data/england_tiles/test/EN_TA3806_P_12607_20220416_20220421/_scene_EN_TA3806_P_12607_20220416_20220421.npz,True,test,1150,3962,39202,0.0086,6,538000.0,406000.0,539981.0,406575.0,53.534856,0.095685,0.5
EN_TA3806_P_12831_20221124_20221124,TA,TA3806,/data/data/england_raw/TA3806_P_12831_20221124_20221124.copc.laz,True,0.12,21555,True,/data/england_tiles/train/EN_TA3806_P_12831_20221124_20221124/_scene_EN_TA3806_P_12831_20221124_20221124.npz,True,train,450,713,20034,0.0624,2,538241.0,406000.0,538597.5,406225.0,53.533435,0.086995,0.5
EN_TA3808_P_12572_20220303_20220303,TA,TA3808,/data/data/england_raw/TA3808_P_12572_20220303_20220303.copc.laz,True,0.17,33279,True,/data/england_tiles/train/EN_TA3808_P_12572_20220303_20220303/_scene_EN_TA3808_P_12572_20220303_20220303.npz,True,train,368,660,33148,0.1365,4,539670.0,409816.0,540000.0,410000.0,53.567152,0.110035,0.5
EN_TA3808_P_12670_20221008_20221008,TA,TA3808,/data/data/england_raw/TA3808_P_12670_20221008_20221008.copc.laz,True,0.18,56561,True,/data/england_tiles/train/EN_TA3808_P_12670_20221008_20221008/_scene_EN_TA3808_P_12670_20221008_20221008.npz,True,train,410,792,55860,0.172,6,539604.0,409795.0,540000.0,410000.0,53.567067,0.109533,0.5
EN_TA3810_P_12572_20220303_20220303,TA,TA3810,/data/data/england_raw/TA3810_P_12572_20220303_20220303.copc.laz,True,4.79,893615,True,/data/england_tiles/train/EN_TA3810_P_12572_20220303_20220303/_scene_EN_TA3810_P_12572_20220303_20220303.npz,True,train,3458,1763,855500,0.1403,51,539118.5,410000.0,540000.0,411729.0,53.575817,0.106302,0.5
EN_TA3810_P_12670_20221008_20221008,TA,TA3810,/data/data/england_raw/TA3810_P_12670_20221008_20221008.copc.laz,True,6.23,1464760,True,/data/england_tiles/train/EN_TA3810_P_12670_20221008_20221008/_scene_EN_TA3810_P_12670_20221008_20221008.npz,True,train,3886,1977,1355041,0.1764,77,539011.5,410000.0,540000.0,411943.0,53.576792,0.105542,0.5
EN_TA3818_P_12572_20220303_20220303,TA,TA3818,/data/data/england_raw/TA3818_P_12572_20220303_20220303.copc.laz,True,5.88,1062512,True,/data/england_tiles/train/EN_TA3818_P_12572_20220303_20220303/_scene_EN_TA3818_P_12572_20220303_20220303.npz,True,train,3177,1463,812234,0.1748,44,539268.5,418411.5,540000.0,420000.0,53.650719,0.111169,0.5
EN_TA3818_P_12670_20221008_20221008,TA,TA3818,/data/data/england_raw/TA3818_P_12670_20221008_20221008.copc.laz,True,4.8,800016,True,/data/england_tiles/train/EN_TA3818_P_12670_20221008_20221008/_scene_EN_TA3818_P_12670_20221008_20221008.npz,True,train,3025,1401,705243,0.1664,42,539299.5,418487.5,540000.0,420000.0,53.651056,0.11142,0.5
EN_TA3820_P_12572_20220303_20220303,TA,TA3820,/data/data/england_raw/TA3820_P_12572_20220303_20220303.copc.laz,True,27.9,5062645,True,/data/england_tiles/train/EN_TA3820_P_12572_20220303_20220303/_scene_EN_TA3820_P_12572_20220303_20220303.npz,True,train,4000,4000,3990694,0.2494,172,538000.0,420000.0,540000.0,422000.0,53.667004,0.102382,0.5
EN_TA3820_P_12670_20221008_20221008,TA,TA3820,/data/data/england_raw/TA3820_P_12670_20221008_20221008.copc.laz,True,16.1,3720115,True,/data/england_tiles/train/EN_TA3820_P_12670_20221008_20221008/_scene_EN_TA3820_P_12670_20221008_20221008.npz,True,train,4000,4000,3385738,0.2116,162,538000.0,420000.0,540000.0,422000.0,53.667004,0.102382,0.5
EN_TA3822_P_12572_20220303_20220303,TA,TA3822,/data/data/england_raw/TA3822_P_12572_20220303_20220303.copc.laz,True,16.67,3029862,True,/data/england_tiles/test/EN_TA3822_P_12572_20220303_20220303/_scene_EN_TA3822_P_12572_20220303_20220303.npz,True,test,4000,3768,2457293,0.163,116,538000.0,422000.0,539884.0,424000.0,53.684984,0.102399,0.5
EN_TA3822_P_12670_20221008_20221008,TA,TA3822,/data/data/england_raw/TA3822_P_12670_20221008_20221008.copc.laz,True,9.0,2303189,True,/data/england_tiles/train/EN_TA3822_P_12670_20221008_20221008/_scene_EN_TA3822_P_12670_20221008_20221008.npz,True,train,4000,3699,2127597,0.1438,105,538000.0,422000.0,539849.5,424000.0,53.684988,0.102138,0.5
EN_TA3824_P_12572_20220303_20220303,TA,TA3824,/data/data/england_raw/TA3824_P_12572_20220303_20220303.copc.laz,True,0.0,367,True,/data/england_tiles/train/EN_TA3824_P_12572_20220303_20220303/_scene_EN_TA3824_P_12572_20220303_20220303.npz,True,train,162,191,270,0.0087,0,538000.0,424000.0,538095.5,424081.0,53.694566,0.089331,0.5
EN_TA3824_P_12670_20221008_20221008,TA,TA3824,/data/data/england_raw/TA3824_P_12670_20221008_20221008.copc.laz,True,0.0,406,True,/data/england_tiles/train/EN_TA3824_P_12670_20221008_20221008/_scene_EN_TA3824_P_12670_20221008_20221008.npz,True,train,156,116,365,0.0202,0,538000.0,424000.0,538058.0,424078.0,53.694558,0.089047,0.5
EN_TF2108ne_P_12563_20220105_20220105,TF,TF2108ne,/data/data/england_raw/TF2108ne_P_12563_20220105_20220105.copc.laz,True,10.13,2891425,True,/data/england_tiles/train/EN_TF2108ne_P_12563_20220105_20220105/_scene_EN_TF2108ne_P_12563_20220105_20220105.npz,True,train,1000,1000,748678,0.7487,14,521500.0,308500.0,522000.0,309000.0,52.662806,-0.201229,0.5
EN_TF2108nw_P_12563_20220105_20220105,TF,TF2108nw,/data/data/england_raw/TF2108nw_P_12563_20220105_20220105.copc.laz,True,21.39,6218395,True,/data/england_tiles/train/EN_TF2108nw_P_12563_20220105_20220105/_scene_EN_TF2108nw_P_12563_20220105_20220105.npz,True,train,1000,1000,999863,0.9999,16,521000.0,308500.0,521500.0,309000.0,52.662918,-0.208618,0.5
EN_TF2108se_P_12563_20220105_20220105,TF,TF2108se,/data/data/england_raw/TF2108se_P_12563_20220105_20220105.copc.laz,True,0.14,52999,True,/data/england_tiles/train/EN_TF2108se_P_12563_20220105_20220105/_scene_EN_TF2108se_P_12563_20220105_20220105.npz,True,train,125,183,11425,0.4995,1,521500.0,308437.5,521591.5,308500.0,52.660324,-0.204351,0.5
EN_TF2108sw_P_12563_20220105_20220105,TF,TF2108sw,/data/data/england_raw/TF2108sw_P_12563_20220105_20220105.copc.laz,True,3.14,938431,True,/data/england_tiles/train/EN_TF2108sw_P_12563_20220105_20220105/_scene_EN_TF2108sw_P_12563_20220105_20220105.npz,True,train,487,1000,267805,0.5499,6,521000.0,308256.5,521500.0,308500.0,52.659577,-0.208754,0.5
EN_TF2109ne_P_12563_20220105_20220105,TF,TF2109ne,/data/data/england_raw/TF2109ne_P_12563_20220105_20220105.copc.laz,True,20.78,5996291,True,/data/england_tiles/train/EN_TF2109ne_P_12563_20220105_20220105/_scene_EN_TF2109ne_P_12563_20220105_20220105.npz,True,train,1000,1000,982055,0.9821,16,521500.0,309500.0,522000.0,310000.0,52.671791,-0.20086,0.5
EN_TF2109nw_P_12563_20220105_20220105,TF,TF2109nw,/data/data/england_raw/TF2109nw_P_12563_20220105_20220105.copc.laz,True,22.63,5920094,True,/data/england_tiles/train/EN_TF2109nw_P_12563_20220105_20220105/_scene_EN_TF2109nw_P_12563_20220105_20220105.npz,True,train,1000,1000,964494,0.9645,16,521000.0,309500.0,521500.0,310000.0,52.671903,-0.20825,0.5
EN_TF2109se_P_12563_20220105_20220105,TF,TF2109se,/data/data/england_raw/TF2109se_P_12563_20220105_20220105.copc.laz,True,25.55,6726166,True,/data/england_tiles/train/EN_TF2109se_P_12563_20220105_20220105/_scene_EN_TF2109se_P_12563_20220105_20220105.npz,True,train,1000,1000,980152,0.9802,16,521500.0,309000.0,522000.0,309500.0,52.667298,-0.201044,0.5
EN_TF2109sw_P_12563_20220105_20220105,TF,TF2109sw,/data/data/england_raw/TF2109sw_P_12563_20220105_20220105.copc.laz,True,23.79,6377792,True,/data/england_tiles/train/EN_TF2109sw_P_12563_20220105_20220105/_scene_EN_TF2109sw_P_12563_20220105_20220105.npz,True,train,1000,1000,981792,0.9818,16,521000.0,309000.0,521500.0,309500.0,52.66741,-0.208434,0.5
EN_TF2110ne_P_12563_20220105_20220105,TF,TF2110ne,/data/data/england_raw/TF2110ne_P_12563_20220105_20220105.copc.laz,True,3.62,972000,True,/data/england_tiles/train/EN_TF2110ne_P_12563_20220105_20220105/_scene_EN_TF2110ne_P_12563_20220105_20220105.npz,True,train,600,858,247244,0.4803,10,521571.0,310500.0,522000.0,310800.0,52.67987,-0.200003,0.5
EN_TF2110nw_P_12563_20220105_20220105,TF,TF2110nw,/data/data/england_raw/TF2110nw_P_12563_20220105_20220105.copc.laz,True,0.14,50251,True,/data/england_tiles/train/EN_TF2110nw_P_12563_20220105_20220105/_scene_EN_TF2110nw_P_12563_20220105_20220105.npz,True,train,113,232,11576,0.4416,1,521126.0,310500.0,521242.0,310556.5,52.67891,-0.20894,0.5
EN_TF2110se_P_12563_20220105_20220105,TF,TF2110se,/data/data/england_raw/TF2110se_P_12563_20220105_20220105.copc.laz,True,16.15,4699570,True,/data/england_tiles/train/EN_TF2110se_P_12563_20220105_20220105/_scene_EN_TF2110se_P_12563_20220105_20220105.npz,True,train,1000,1000,967199,0.9672,16,521500.0,310000.0,522000.0,310500.0,52.676283,-0.200675,0.5
EN_TF2110sw_P_12563_20220105_20220105,TF,TF2110sw,/data/data/england_raw/TF2110sw_P_12563_20220105_20220105.copc.laz,True,12.15,3958370,True,/data/england_tiles/train/EN_TF2110sw_P_12563_20220105_20220105/_scene_EN_TF2110sw_P_12563_20220105_20220105.npz,True,train,1000,1000,862612,0.8626,16,521000.0,310000.0,521500.0,310500.0,52.676395,-0.208066,0.5
EN_TF2400sw_P_12564_20220107_20220113,TF,TF2400sw,/data/data/england_raw/TF2400sw_P_12564_20220107_20220113.copc.laz,True,0.52,164834,True,/data/england_tiles/train/EN_TF2400sw_P_12564_20220107_20220113/_scene_EN_TF2400sw_P_12564_20220107_20220113.npz,True,train,155,667,45819,0.4432,3,524166.5,300000.0,524500.0,300077.5,52.583948,-0.166328,0.5
EN_TF2409nw_P_12563_20220105_20220105,TF,TF2409nw,/data/data/england_raw/TF2409nw_P_12563_20220105_20220105.copc.laz,True,1.85,295835,True,/data/england_tiles/train/EN_TF2409nw_P_12563_20220105_20220105/_scene_EN_TF2409nw_P_12563_20220105_20220105.npz,True,train,287,412,57384,0.4853,3,524000.0,309856.5,524206.0,310000.0,52.672859,-0.166013,0.5
EN_TF2410ne_P_12563_20220105_20220105,TF,TF2410ne,/data/data/england_raw/TF2410ne_P_12563_20220105_20220105.copc.laz,True,1.34,218644,True,/data/england_tiles/train/EN_TF2410ne_P_12563_20220105_20220105/_scene_EN_TF2410ne_P_12563_20220105_20220105.npz,True,train,465,249,54650,0.472,2,524500.0,310545.5,524624.5,310778.0,52.679345,-0.158948,0.5
EN_TF2410se_P_12563_20220105_20220105,TF,TF2410se,/data/data/england_raw/TF2410se_P_12563_20220105_20220105.copc.laz,True,0.22,42639,True,/data/england_tiles/train/EN_TF2410se_P_12563_20220105_20220105/_scene_EN_TF2410se_P_12563_20220105_20220105.npz,True,train,205,103,9640,0.4565,1,524500.0,310212.5,524551.5,310315.0,52.675777,-0.159638,0.5
EN_TF2411ne_P_12563_20220105_20220105,TF,TF2411ne,/data/data/england_raw/TF2411ne_P_12563_20220105_20220105.copc.laz,True,2.02,568141,True,/data/england_tiles/train/EN_TF2411ne_P_12563_20220105_20220105/_scene_EN_TF2411ne_P_12563_20220105_20220105.npz,True,train,1000,318,165923,0.5218,5,524500.0,311500.0,524659.0,312000.0,52.689119,-0.158281,0.5
EN_TF2411nw_P_12563_20220105_20220105,TF,TF2411nw,/data/data/england_raw/TF2411nw_P_12563_20220105_20220105.copc.laz,True,20.24,5475785,True,/data/england_tiles/train/EN_TF2411nw_P_12563_20220105_20220105/_scene_EN_TF2411nw_P_12563_20220105_20220105.npz,True,train,1000,1000,992386,0.9924,16,524000.0,311500.0,524500.0,312000.0,52.689194,-0.163153,0.5
EN_TF2411sw_P_12563_20220105_20220105,TF,TF2411sw,/data/data/england_raw/TF2411sw_P_12563_20220105_20220105.copc.laz,True,14.65,3959282,True,/data/england_tiles/train/EN_TF2411sw_P_12563_20220105_20220105/_scene_EN_TF2411sw_P_12563_20220105_20220105.npz,True,train,1000,1000,872169,0.8722,16,524000.0,311000.0,524500.0,311500.0,52.684702,-0.163342,0.5
EN_TF2412nw_P_12563_20220105_20220105,TF,TF2412nw,/data/data/england_raw/TF2412nw_P_12563_20220105_20220105.copc.laz,True,30.93,7180186,True,/data/england_tiles/train/EN_TF2412nw_P_12563_20220105_20220105/_scene_EN_TF2412nw_P_12563_20220105_20220105.npz,True,train,1000,1000,999139,0.9991,16,524000.0,312500.0,524500.0,313000.0,52.698179,-0.162776,0.5
EN_TF2412se_P_12563_20220105_20220105,TF,TF2412se,/data/data/england_raw/TF2412se_P_12563_20220105_20220105.copc.laz,True,4.67,1292075,True,/data/england_tiles/train/EN_TF2412se_P_12563_20220105_20220105/_scene_EN_TF2412se_P_12563_20220105_20220105.npz,True,train,1000,575,415694,0.7229,9,524500.0,312000.0,524787.5,312500.0,52.693596,-0.157142,0.5
EN_TF2413ne_P_12563_20220105_20220105,TF,TF2413ne,/data/data/england_raw/TF2413ne_P_12563_20220105_20220105.copc.laz,True,24.43,5430314,True,/data/england_tiles/train/EN_TF2413ne_P_12563_20220105_20220105/_scene_EN_TF2413ne_P_12563_20220105_20220105.npz,True,train,1000,1000,996037,0.996,16,524500.0,313500.0,525000.0,314000.0,52.707049,-0.155002,0.5
EN_TF2413nw_P_12563_20220105_20220105,TF,TF2413nw,/data/data/england_raw/TF2413nw_P_12563_20220105_20220105.copc.laz,True,26.12,6340048,True,/data/england_tiles/train/EN_TF2413nw_P_12563_20220105_20220105/_scene_EN_TF2413nw_P_12563_20220105_20220105.npz,True,train,1000,1000,999960,1.0,16,524000.0,313500.0,524500.0,314000.0,52.707164,-0.162399,0.5
EN_TF2413sw_P_12563_20220105_20220105,TF,TF2413sw,/data/data/england_raw/TF2413sw_P_12563_20220105_20220105.copc.laz,True,23.88,6421600,True,/data/england_tiles/train/EN_TF2413sw_P_12563_20220105_20220105/_scene_EN_TF2413sw_P_12563_20220105_20220105.npz,True,train,1000,1000,995991,0.996,16,524000.0,313000.0,524500.0,313500.0,52.702672,-0.162588,0.5
EN_TF2414ne_P_12563_20220105_20220105,TF,TF2414ne,/data/data/england_raw/TF2414ne_P_12563_20220105_20220105.copc.laz,True,50.71,9362680,True,/data/england_tiles/train/EN_TF2414ne_P_12563_20220105_20220105/_scene_EN_TF2414ne_P_12563_20220105_20220105.npz,True,train,1000,1000,983703,0.9837,16,524500.0,314500.0,525000.0,315000.0,52.716034,-0.154623,0.5
EN_TF2414nw_P_12563_20220105_20220105,TF,TF2414nw,/data/data/england_raw/TF2414nw_P_12563_20220105_20220105.copc.laz,True,26.09,5790484,True,/data/england_tiles/train/EN_TF2414nw_P_12563_20220105_20220105/_scene_EN_TF2414nw_P_12563_20220105_20220105.npz,True,train,1000,1000,932230,0.9322,16,524000.0,314500.0,524500.0,315000.0,52.716149,-0.162021,0.5
EN_TF2415nw_P_12563_20220105_20220105,TF,TF2415nw,/data/data/england_raw/TF2415nw_P_12563_20220105_20220105.copc.laz,True,5.74,1334048,True,/data/england_tiles/train/EN_TF2415nw_P_12563_20220105_20220105/_scene_EN_TF2415nw_P_12563_20220105_20220105.npz,True,train,1000,507,389288,0.7678,8,524246.5,315500.0,524500.0,316000.0,52.725106,-0.159819,0.5
EN_TF2415se_P_12563_20220105_20220105,TF,TF2415se,/data/data/england_raw/TF2415se_P_12563_20220105_20220105.copc.laz,True,23.98,5879444,True,/data/england_tiles/train/EN_TF2415se_P_12563_20220105_20220105/_scene_EN_TF2415se_P_12563_20220105_20220105.npz,True,train,1000,1000,999701,0.9997,16,524500.0,315000.0,525000.0,315500.0,52.720527,-0.154434,0.5
